clean_text,target_label,split,is_synthetic
"PLEASE HELP we r a family of 5 stranded on 3rd floor of apartment @ 123 Main St, NYC, after Hurricane Ida. need rescue pls #IdaRelief",Resource Requests,train,True
"PLEASE DONATE blood, plasma, meds for my neighbor Mrs J who is 78, has diabetes & heart probs @ 456 Park Ave, Manhattan #HurricaneHelp",Resource Requests,train,True
plz send aid to Jharkhand's Ranchi where my cousin's house was destroyed in floodwaters. 20 ppl affected including 5 kids #JharkhandFloods,Resource Requests,train,True
"NEED HELP ASAP! 3 families trapped on 2nd flr of Apt @ 789 El Camino, Miami, during Hurricane Nicole. need rescue equipment pls #HurricaneNicole",Resource Requests,train,True
"PLEASE send baby supplies (diapers, formula, etc) 2 4 my friend's family @ 321 Oak St, Los Angeles after devastating wildfires #CaliforniaWildfires #WildfireRelief",Resource Requests,train,True
"URGENT CALL 4 donations! Cyclone Idai hit Chimanimani, we r short of meds & food 4 over 50 ppl including elderly & children #CycloneIdai #IdaiRelief",Resource Requests,train,True
"group of 60 ppl, mostly kids, stuck in flooded shelter @ 901 Market St, Chicago, after heavy rain. need food, water & shelter pls #ChicagoFloods",Resource Requests,train,True
"NEED AID now! 30 families left without power in rural areas of Assam after floods. pls send generators, battery packs etc #AssamFloods #PowerOutage",Resource Requests,train,True
"PLEASE HELP we r a group of 20 ppl with medical conditions (COPD, asthma, etc) stranded in flooded areas of New Orleans @ 567 Canal St. need medical aid & shelter pls #HurricaneHelp",Resource Requests,train,True
"EMERGENCY in kandukutty thrissur, kerala 10 families stuck in this house pls send rescue & food ASAP #KeralaFloods",Resource Requests,train,True
"PLEASE HELP 12 ppl stranded on chakrapani rd, pattambi, kerala. Water & food plz @NDRF @RedCross #KeralaFloods #Rescue",Resource Requests,train,True
"GROUP OF 12 NEED MEDICAL AID @Aluva, kerala. 4 kids <5, 2 elders with BP issues. Plz DM for details #KeralaFloods #MedicalHelp",Resource Requests,train,True
"@NDRF URGENT HELP NEEDED. Water & power cut in kothamangalam, kerala. 50+ households affected #KeralaFloods #PowerOutage",Resource Requests,train,True
"WE R LOST IN PUNNAYURKULAM, ALAPPUZHA. 20 ppl including elders & kids stuck in this house. Send Rescue @RedCross @NDMAIndia #KeralaFloods #Rescue",Resource Requests,train,True
"URGENT: KUMARANCHICKAD, THIRUVALLA, KOTTAYAM. 15 ppl including kids <3 yrs need food, water & medical aid ASAP #KeralaFloods #Help",Resource Requests,train,True
"GROUP OF 8 PPL STRANDED IN ADIMALY, Idukki, kerala. Send Rescue & food ASAP @NDMAIndia @NDRF #KeralaFloods #Rescue",Resource Requests,train,True
ANYBODY AVAILABLE IN COIMBATORE? WE NEED TRANSPORT TO ERNAKPURAM FROM KANNANGAL 20 ppl waiting pls help #TamilNaduFloods #TNHelp,Resource Requests,train,True
"PLZ SEND BABY SUPPLIES @ THRISSUR DISTRICT, KERALA. 4 families w/ newborns & kids <2yrs in need #KeralaFloods #BabyAid",Resource Requests,train,True
"WE R WITHOUT POWER IN KALPETTA, WAYANAD. 30+ households affected. Plz send generators ASAP @KSEB #KeralaFloods #PowerHelp",Resource Requests,train,True
"PLEASE HELP ppl stranded in our neighborhood of #Calicut India need food, water & shelter pls RT @RedCross @NDRF #KeralaFloods",Resource Requests,train,True
"Group of 12 need rescue ASAP stuck on 5th floor in #Kochi India no water, food or power pls contact @NDRF #KeralaFloods",Resource Requests,train,True
EMERGENCY 10 families in #Punalur India without electricity or water pls send generators & aid ASAP @RedCross @NDRF,Resource Requests,train,True
URGENT: 2 elderly ppl & 3 kids in #Kozhikode India need medical aid & meds pls contact @RedCross #KeralaFloods,Resource Requests,train,True
Need bottled water for 30 ppl at #Thottilpalam shelter pls drop off at local mosque @NDRF #KeralaFloods,Resource Requests,train,True
"PLEASE DONATE bottled water, diapers & cleaning supplies for 50 families in #Perumbavoor India @ConvoyOfCare #KeralaFloods",Resource Requests,train,True
10 babies in #Thrissur India need diapers & formula pls send ASAP @RedCross #KeralaFloods,Resource Requests,train,True
PLEASE HELP we lost power & water in our apt building on 22 #Malabar Hills in #Kerala India pls contact @NDRF #KeralaFloods,Resource Requests,train,True
Group of 20 ppl in #Kottayam India need transport 2 & 4 wheelers pls contact @NDRF #KeralaFloods,Resource Requests,train,True
"EMERGENCY: our clinic in #Irinjalakuda India need medical supplies, doctors & nurses pls contact @RedCross #KeralaFloods",Resource Requests,train,True
"PLEEZ HELP! 10 families stranded in New Orleans, LA. Need shelter & food ASAP! @FEMA @RedCross #HurricaneHelp",Resource Requests,train,True
"GROUP OF 12 NEED WATER & SHELTER in Miami, FL. Please DM for address. @NDRF @AmericanRedCross #MiamiFlood",Resource Requests,train,True
"URGENT NEED FOR BABY SUPPLIES: diapers, formula & pacifiers 4 20 babies in Houston, TX. @UnitedWay #HarveyRelief",Resource Requests,train,True
"@FEMA pls send aid 2 Kerala, India. 100 people stuck in flooded homes, need rescue & shelter #KeralaFloods",Resource Requests,train,True
"ANYONE IN DALLAS, TX. with generator, pls lend 2 us! Our home in Lakewood area has no power #HurricanePowerOut",Resource Requests,train,True
NEED MEDICAL AID: oxygen tanks & insulin for 5 ppl in Puerto Rico. @FEMA @RedCross #PuertoRicoRelief,Resource Requests,train,True
WE R IN NEED OF TRANSPORT: 4x4 vehicles 2 rescue ppl from flooded areas in North Carolina. @NCDOT #HurricaneFlorence,Resource Requests,train,True
"PLEASE HELP! 50 ppl trapped in flooded homes in Chennai, India. Need rescue & shelter ASAP @NDMA #ChennaiFloods",Resource Requests,train,True
"HELP US IN CALI! Need food, water & shelter 4 20 people stranded in Santa Ana area. @CalIFire #CaliforniaWildfires",Resource Requests,train,True
"PLEASE DM if u have a trailer 2 lend 2 displaced family in San Juan, PR. Need shelter ASAP @FEMA #PuertoRicoRelief",Resource Requests,train,True
"PLEASE HELP! group of 12 ppl trapped on 4th floor of apartment complex on 12th st, kolkata need evacuation ASAP #WestBengalFloods @NDRF",Resource Requests,train,True
"Need medical aid ASAP at 345 jalan tun razak, kl. got a family member with diabetes and severe asthma #MalaysiaFloods @RedCross",Resource Requests,train,True
"Urgent pls help! group of elderly ppl need food & water at shelter on 123 main st, new york #HurricaneHelp @FEMA",Resource Requests,train,True
"Need transport for 15 family members to safety from 456 14th st, atlanta. can u pls lend a hand? #GeorgiaFloods @SOS",Resource Requests,train,True
"group of 3 ppl need rescue on 789 park ave, manhattan. no power, running water or communication #HurricaneRelief @NYC_Emergency",Resource Requests,train,True
"WE NEED WATER ASAP for 50 ppl at refugee camp on 23rd st, mumbai. pls send help #IndiaCyclone @NGO",Resource Requests,train,True
"PLEASE SEND DOCTORS at 901 market st, seattle. 20 ppl trapped in 3-story building #WashingtonFloods @RedCross",Resource Requests,train,True
"group of 12 need baby supplies (diapers, formula) at shelter on 345 5th st, los angeles. pls help! #CaliforniaFires @USMC",Resource Requests,train,True
"WE NEED BACKUP POWER for hospital on 23rd st, puerto rico. pls send generators ASAP #PuertoRicoHurricane @RedCross",Resource Requests,train,True
"group of 25 ppl trapped on rooftop in queens need rescue on 456 queens blvd, new york. pls help! #HurricaneSandy @NYFD",Resource Requests,train,True
"pls send meds 2 my mom 65yr old diabetic, stuck in katrinafloods neworleans 7th ward, 1330 st ann",Resource Requests,train,True
"@FEMA need food & water 4 50 ppl in puerto rico, las marismas, 300+ people, no aid in sight",Resource Requests,train,True
"PLEASE HELP! hurricane dorian st. lucia, 4 children aged 2-8 stuck in flooded home, need rescue ASAP",Resource Requests,train,True
"group of 12 need generators 4 power in cyclone idai affected zone, zimbabwe, its been 3 days",Resource Requests,train,True
"urgent: baby supplies r critically low in nepal earthquake hit areas, need diapers & formula 4 infants",Resource Requests,train,True
"@NDRF pls help my grandma its been 5 days since she got stuck in the delhi floodwaters, age 82, kidney issues",Resource Requests,train,True
"need shelter & food 4 100+ ppl in typhoon yolanda affected area, tacloban city, philippines",Resource Requests,train,True
"PLEASE DONATE to send aid 2 california wildfire victims, need bottled water & blankets 4 the homeless",Resource Requests,train,True
"@RedCross, pls expedite rescue efforts in afghanistan earthquake hit province, need ambulances & medical teams",Resource Requests,train,True
"we r 25 ppl stranded in afganistan, need food & water, help plz, stuck in badakshan, waris village",Resource Requests,train,True
EMERGENCY IN DOWNTOWN SAN FRANCISCO 1000s STRANDED IN FLOOD ZONE NEED RESCUE TEAM @SFGov @FEMA 415-123-4567,Resource Requests,train,True
"PLEASE HELP we R a grp of 12 fam w/2kids & elderly need shelter, food & water @RedCross @NDRF in Kottayam, Kerala #KeralaFloods #FloodRelief",Resource Requests,train,True
"ANYBODY HAVE SUPPLIES 4 BABIES (diapers, formula, etc.) IN ORANGE CT, NEW JERSEY? PLEASE DM US @NJProud @NJCares",Resource Requests,train,True
"WE R IN NEED OF MEDICAL AID IN BAYOU BARATARIA, LOUISIANA - 10 ppl w/diabetes, asthma & other chronic conditions @LouisianaGov @CDCgov #HurricaneHelp",Resource Requests,train,True
"NEED AID 4 FLOOD AFFECTIONED NEIGHBORHOODS IN MUMBAI, INDIA - SALTZILLA, MAZY, SANTACRUZ, VILEPARLE @PMOIndia @NDMAIndia",Resource Requests,train,True
"URGENT! 50 FAMILIES TRAPPED IN STORM SURGE ZONE, WAPPINGER FALLS, NY NEED RESCUE @NYSenate @NYCRescue",Resource Requests,train,True
"WE NEED WATER & FOOD IN CAMPBELL RD, TULSA, OKLAHOMA - 20 ppl stranded w/medical conditions @TulsaGov @AmericanRedCross",Resource Requests,train,True
"HELP! FOLKS IN MY NEIGHBORHOOD LOST HOME due 2 HURRICANE DORIAN NEED SHELTER, WATER & FOOD ASAP @BermudaGov @UNOCHA #BermudaHurricane",Resource Requests,train,True
"GROUP OF 5 NEED POWER GENERATORS IN BAYTOWN, TEXAS - HOSPITAL EQUIPMENT @TexasGov @FEMA",Resource Requests,train,True
"PLEASE SHARE - WE R NEEDING TRANSPORT 2 SAFE ZONE IN SALT LAKE CITY, UTAH - 15 FAMILIES w/kids & elderly #UtahFloods @SLCGov @NWS @USNavy",Resource Requests,train,True
PLEASE HELP @RedCross we r stuck in #HurricaneHarvey @NassauBayou area 20 ppl 2 kids 1 diabetic pls send food water NOW!,Resource Requests,train,True
GROUP OF 12 NEED @NYCRescue @FDNY HELP @BrooklynBorough in Bushwick neighborhood after #IsaiasStorm no power pls send flashlights generators ASAP!!,Resource Requests,train,True
"HELP NEEDED @RedCross @NDRF in #KeralaFloods area of Malappuram, Thiruvalla Rd, 30 ppl stranded pls provide shelter water food ASAP",Resource Requests,train,True
@NassauCountyGov WE R WAITING 4 HELP AT 145 ELM ST MERRICK NY 11566 15 ppl including 2 elderly pls send food water NOW!,Resource Requests,train,True
NEED RESCUE @CalOES @FEMA help at 1235 12TH ST BAY AREA 8 ppl including 2 toddlers stuck in apartment complex pls send teams ASAP,Resource Requests,train,True
PLEASE DONATE FOOD WATER @SamaritanPurse @ConvoyOfHope for #HurricaneDorian relief in Abaco Bahamas 500 ppl in need,Resource Requests,train,True
"@NYC Mayor @NYCemergencysr HELP GROUP IN #IsaiasStorm AT 456 JAFFA AVE BROOKLYN, 50 ppl including 10 kids stuck pls send food water generators NOW",Resource Requests,train,True
PLEASE HELP SEND BABY SUPPLIES @RedCross @UNICEF @BabiesRUs for #KeralaFloods at Changanacherry area 120 ppl including 40 kids in shelters pls donate diapers wipes formula ASAP!!,Resource Requests,train,True
"WE R IN NEED OF POWER @PGEELECTRICITY @ConEdison RESTORE POWER IN #HurricaneFlorence area of 9875 WILSON RD LUMBERBRIDGE, 75 ppl including 15 elderly pls send crews ASAP",Resource Requests,train,True
@SanFranciscoGov HELP URGENTLY AT 345 KELLY ST SAN JOSE AREA 80 ppl including 20 kids trapped in building after #BayAreaFlood pls send rescue teams NOW!!,Resource Requests,train,True
"URGENT HELP NEEDS @RedCross, @NDRF, WE HAVE 50 PEOPLE TRAPPED AT 123 MAIN ST, KOLKATA pls provide ambulances & rescue gear NOW #WestBengalFloods",Resource Requests,train,True
"URGENT CALL 4 HELP, GROUP OF 12 NEED WATER + FOOD AT 234 PLEASANT ST, NEW ORLEANS, LOUISIANA PLS DM SARAH @sarahkhan",Resource Requests,train,True
"@NDRF HELP US GET FOOD, WATER & SHELTER 2 MY FAMILY OF 8 AT 5678 RAINBOW DR, KERALA PLS RUSH SUPPLIES ASAP #KeralaFloods",Resource Requests,train,True
"PLEASE HELP US, WE ARE STRANDED IN SALT LAKE CITY, UTAH, AFTER THE HURRICANE NEED EMERGENCY POWER & COMMUNICATION #UtahHurricane",Resource Requests,train,True
"GROUP OF 60 NEED BABY SUPPLIES (DISECTABLE DIAPERS & MILK) AT 9012 BABY ST, PHOENIX, ARIZONA, PLS DM JEN @jenwill",Resource Requests,train,True
"@RedCross, WE NEED CLEANING SUPPLIES (MOPS, BROOMS, DUSTPANS) @ 3456 HOUSTON ST, LOS ANGELES, PLS HELP #CaliforniaWildfires",Resource Requests,train,True
"WE R STRANDED IN PENSACOLA, FLORIDA, AFTER HURRICANE MICHAEL NEED TRANSPORT TO HOSPITAL & MEDICAL CARE PLS HELP US #FloridaHurricane",Resource Requests,train,True
"PLEASE IF U CAN HELP DOCTORS & MEDICAL SUPPLIES (BANDAGES, SALINE WATER) @ 8901 MEDICAL ST, OKLAHOMA CITY, PLS DM AMANDA @amandajohn",Resource Requests,train,True
"HELP NEEDED @ 4567 EVACUATION RD, ATLANTA, GA WE NEED SHELTER, FOOD & WATER FOR 100 PEOPLE PLS RUSH SUPPLIES NOW #AtlantaFloods",Resource Requests,train,True
"IF U CAN HELP WE NEED RESCUE TEAM @ 5678 RESCUE DR, CHARLOTTE, NC, PLS CALL JIM @jimgomes #NorthCarolinaHurricane",Resource Requests,train,True
"@RedCross pls help w/ transport 2 affected areas in #KeralaFloods, need ambulances & boats ASAP",Resource Requests,train,True
"URGENT we need ppl w/ 4wd vehicles or truck 2 help rescue 20 families from Kattappana, contact 0947543201",Resource Requests,train,True
"st johns school, ernakulam, 150 children need food & water pls share this msg #KeralaFloods",Resource Requests,train,True
"group of 12 ppl stuck @ tottangara house, manikamangalam, need medical aid & shelter ASAP #HurricaneHelp",Resource Requests,train,True
"anyone in thiruvalla pls provide shelter 4 10 families, contact 0974554321 #KeralaFloods",Resource Requests,train,True
"medical aid 4 elderly diabetic woman, st patricks school, ernakulam, pls help @NDRF",Resource Requests,train,True
"st thomas school, thrissur, ran out of food & water, need supplies ASAP #KeralaFloods",Resource Requests,train,True
"plz share this msg, we need generator 2 provide power 4 500 ppl @ vypeen, ernakulam #KeralaFloods",Resource Requests,train,True
"urgent, 3 families stuck in a house @ injakkelkavala, kalady, need food & water pls help @RedCross",Resource Requests,train,True
"need baby supplies 4 20 newborns at st george school, thrikkakara, contact 0947543201 #KeralaFloods",Resource Requests,train,True
"URGENT ppl in 300 households in Lakshmi Nagar Delhi need food, water & shelter ASAP #KeralaFloods @NDRF @RedCross",Resource Requests,train,True
"group of 12 need medical aid, 1 has severe kidney problems, 1 is 6 months pregnant, in Sector 15 Gurgaon pls help #HurricaneHelp @WHO",Resource Requests,train,True
NEED POWER restoration on 56th St Manhattan ASAP got a 75 yr old grandma & 2 kids w/chronic illnesses #HurricaneRelief,Resource Requests,train,True
"please help us in Bhagyalaxmi nagar Hyderabad w 5000 ppl stuck, no food or water available for days #TelanganaFloods @NDMA",Resource Requests,train,True
"PLEASE HELP stranded in Chandrapur, 2000 ppl stuck, no phone signal or food available #MaharashtraFloods @RedCross",Resource Requests,train,True
"can someone pls donate diapers, formula, & baby clothes for 20 families in Sector 16 Chandigarh, kids r running out #BabyAid",Resource Requests,train,True
"just got word that 1500 ppl @ Kothapalli village AP need WATER bottles ASAP, pls arrange #AndhraFloods @WHO",Resource Requests,train,True
"GROUP of 20 ppl stranded at Bandra station Mumbai, no food, water or electricity available pls arrange #MumbaiFloods @Rlys",Resource Requests,train,True
"plz ppl, in Dindigul, 150 families (300 ppl) need FOOD & shelter ASAP, pls donate or help arrange #TamilNaduFloods @NDRF",Resource Requests,train,True
"group of 12 ppl need RESCUE in 34th Street Queens NYC, 1 is paralyzed, pls arrange rescue ops ASAP #HurricaneHelp @FDNY",Resource Requests,train,True
PLEASE HELP WE NEED WATER AND FOOD ASAP FOR 50 PEOPLE IN EASTERN NEPAL #NepalFloods @NepalRedCross,Resource Requests,train,True
GROUP OF 12 NEED MEDICAL SUPPLIES & FIRST AID KITS FOR THE INJURED IN KAKUMA #KenyaRefugees @UNHCR,Resource Requests,train,True
URGENT NEED FOR TRANSPORT HELP GETTING ELDERLY RESIDENTS TO SAFETY IN SALT LAKE CITY #UtahBlizzard @SLCPolice,Resource Requests,train,True
PLZ RETWEET FOR RESCUE CONTACT INFO FOR PEOPLE STUCK IN THE STORM WATER IN THIRUVANANTHAPURAM #KeralaFloods @NDRF,Resource Requests,train,True
HELP US FIND BABY FORMULA & DIAPERS FOR THE 20 CHILDREN IN OUR SCHOOL IN HAITI #HaitiRelief @RedCross,Resource Requests,train,True
GROUP OF 4 NEED POWER GENERATORS FOR THE HOSPITAL IN MONROVIA #LiberiaEbola @MSF_USA,Resource Requests,train,True
