id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
20939,"Impending winter, with the first snows routinely falling by November, would make the area completely inaccessible, and of course make survival all the more difficult for quake victims who have no shelter, no warm clothing and no blankets.",,news,,test,Resource Requests,"impending winter, with the first snows routinely falling by november, would make the area completely inaccessible, and of course make survival all the more difficult for quake victims who have no shelter, no warm clothing and no blankets.",238,38,Situational Awareness,False
25699,"Except for the Amu Darya, which has 1,200 kilometer of navigable waters and handles vessels up to about 500 metric tons, the country's narrow, fast-flowing rivers are nearly all unnavigable and are used chiefly for the transportation of free-floating timber.",,news,,test,Resource Requests,"except for the amu darya, which has 1,200 kilometer of navigable waters and handles vessels up to about 500 metric tons, the country's narrow, fast-flowing rivers are nearly all unnavigable and are used chiefly for the transportation of free-floating timber.",258,40,Irrelevant,False
21189,"WHO and health partners are preparing funding proposals for donors focusing on health assessments, disease surveillance, coordination, logistic support, gap filling, heath systems strengthening and capacity building.",,news,,test,Resource Requests,"who and health partners are preparing funding proposals for donors focusing on health assessments, disease surveillance, coordination, logistic support, gap filling, heath systems strengthening and capacity building.",216,27,Irrelevant,False
26509,"Many have blood in their respiratory secretions, they vomit blood, have bloody stool. People are living in makeshift shanties or under open sky without basic food, drinking water and sanitation facilities,"" says Udaya Regmi, the IFRC's country representative for Bangladesh. A clearing site at Tibang, one of several temporary sites set up immediately after the tsunami, looks surreal - flat brown fingers of land stretch out into the sea, littered with uprooted trees and construction debris from other parts of the city. The grant will be used to support the ongoing emergency operation and to provide emergency relief kits, such as sleeping mats, plastic sheets, jerry cans, cooking utensils and personal hygiene supplies. However, we shall keep them for a year and use them when we have rebuilt our pigsty, says Mr. Liang, adding that rebuilding their own house will be the first priority.",,news,,test,Resource Requests,"many have blood in their respiratory secretions, they vomit blood, have bloody stool. people are living in makeshift shanties or under open sky without basic food, drinking water and sanitation facilities, says udaya regmi, the ifrc's country representative for bangladesh. a clearing site at tibang, one of several temporary sites set up immediately after the tsunami, looks surreal - flat brown fingers of land stretch out into the sea, littered with uprooted trees and construction debris from other parts of the city. the grant will be used to support the ongoing emergency operation and to provide emergency relief kits, such as sleeping mats, plastic sheets, jerry cans, cooking utensils and personal hygiene supplies. however, we shall keep them for a year and use them when we have rebuilt our pigsty, says mr. liang, adding that rebuilding their own house will be the first priority.",892,144,Situational Awareness,False
19639,People are today awaiting the arrival of two psychologists and a social worker from SOS Children's Villages in Casablanca - they need 24 hours for the difficult journey to remote Imzouren.,,news,,test,Resource Requests,people are today awaiting the arrival of two psychologists and a social worker from sos children's villages in casablanca - they need 24 hours for the difficult journey to remote imzouren.,188,31,Critical Rescue,False
19399,"The six affected provinces report an increase in mental health services delivered including psychiatric drugs, counselling sessions, physical treatement and referrals.",,news,,test,Resource Requests,"the six affected provinces report an increase in mental health services delivered including psychiatric drugs, counselling sessions, physical treatement and referrals.",167,21,Irrelevant,False
26599,Some families have been sharing their accommodation or the little they have.,,news,,test,Resource Requests,some families have been sharing their accommodation or the little they have.,76,12,Irrelevant,False
21349,The pipe water supply is not working and they have to depend on borewell.,,news,,test,Resource Requests,the pipe water supply is not working and they have to depend on borewell.,73,14,Irrelevant,False
25669,"In the short-term, WFP must provide food aid for some 365,000 people who lost their homes in the floods and are sheltering in 96 makeshift transit camps of all sizes, spread across the Limpopo and Save river valleys.",,news,,test,Resource Requests,"in the short-term, wfp must provide food aid for some 365,000 people who lost their homes in the floods and are sheltering in 96 makeshift transit camps of all sizes, spread across the limpopo and save river valleys.",216,38,Critical Rescue,False
19269,He unveiled a two-billion-rupee (45.7-million dollar) relief package for the tropical archipelago.,,news,,test,Resource Requests,he unveiled a two-billion-rupee 45.7-million dollar relief package for the tropical archipelago.,96,12,Irrelevant,False
25419,"An estimated 50 percent of field plots have been destroyed due to saline water flood, causing loss of perennial plants and crop failure.",,news,,test,Resource Requests,"an estimated 50 percent of field plots have been destroyed due to saline water flood, causing loss of perennial plants and crop failure.",136,23,Situational Awareness,False
19159,"On 8 December, waves of crude oil began washing ashore, affecting seabirds and threatening various fish farms.",,news,,test,Resource Requests,"on 8 december, waves of crude oil began washing ashore, affecting seabirds and threatening various fish farms.",110,17,Irrelevant,False
27339,The Central government has allocated food grains at BPL rates to the flood victims while other departments are restoring the communication links.,,news,,test,Resource Requests,the central government has allocated food grains at bpl rates to the flood victims while other departments are restoring the communication links.,145,22,Situational Awareness,False
22189,"In April Islamic groups Ansar Dine, the Movement for Unity and Jihad in West Africa (MUJAO), and Al Qaeda in the Islamic Maghreb (AQIM) wrested control of northern Mali from the MNLA and swiftly imposed repressive Sharia law across the region, insisting women be veiled, stoning civilians to death, amputating alleged criminals, publicly flogging residents and destroying religious shrines, according to human rights groups.",,news,,test,Resource Requests,"in april islamic groups ansar dine, the movement for unity and jihad in west africa mujao , and al qaeda in the islamic maghreb aqim wrested control of northern mali from the mnla and swiftly imposed repressive sharia law across the region, insisting women be veiled, stoning civilians to death, amputating alleged criminals, publicly flogging residents and destroying religious shrines, according to human rights groups.",421,65,Irrelevant,False
