id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
8199,"go to break a leg, i am in my conjugal problems, then leave me along with your messages. ok ","Allez vous faire foutre, j'suis ds mes problemes conjugales alors fiche moi la paix avec vos message ok",direct,haiti_earthquake,test,Irrelevant,"go to break a leg, i am in my conjugal problems, then leave me along with your messages. ok",91,19,Resource Requests,False
8499,"youre never say anything for me, i need your aids or give me a job just to live. ","Ap nou pa janm di anyen pou mwen, mwen bezwen ed nou oubyen ban mwen yon travay pou mwen ka viv",direct,haiti_earthquake,test,Irrelevant,"youre never say anything for me, i need your aids or give me a job just to live.",80,18,Resource Requests,False
9909,Have they a date the replies will finish? ,Eske yo gen yon apwoksimasyon 2 kil replik yo ka fini?,direct,haiti_earthquake,test,Irrelevant,have they a date the replies will finish?,41,8,Situational Awareness,False
25619,"An integrated community-based water/sanitation programme minimizing the effects of both slow and sudden onset disasters was successfully implemented in two provinces with 8,500 dry composting toilets constructed in Guangxi Province and 5,000 toilets in Hunan Province.",,news,,test,Irrelevant,"an integrated community-based water sanitation programme minimizing the effects of both slow and sudden onset disasters was successfully implemented in two provinces with 8,500 dry composting toilets constructed in guangxi province and 5,000 toilets in hunan province.",268,37,Situational Awareness,False
10049,WHAT IS THE REPLICA ARE AND PROVIDES FOR THIS WEEK ,EST CE QUE LES REPLIQUES SONT PREVOIT POUR CE WEEK AND.,direct,haiti_earthquake,test,Irrelevant,what is the replica are and provides for this week,50,10,Situational Awareness,False
17129,The disaster-prone Indonesian archipelago has dozens of active volcanoes and straddles major tectonic fault lines from the Indian to the Pacific oceans.,,news,,test,Irrelevant,the disaster-prone indonesian archipelago has dozens of active volcanoes and straddles major tectonic fault lines from the indian to the pacific oceans.,152,22,Situational Awareness,False
14639,VILLAGE SAHIB KHAN SOLANGI totally damaged,Gnva shiba khana SOLANGI pr taraha se katigrasta,direct,pakistan_floods,test,Irrelevant,village sahib khan solangi totally damaged,42,6,Resource Requests,False
14489,Sukkur     - http://teeth.com.pk/blog             ,       --      -- http://teeth.com.pk/blog        a,direct,pakistan_floods,test,Irrelevant,sukkur -,8,2,Situational Awareness,False
14359,murad mae zauja khuda baksh basti ahmmad yar bakhshu bhattar dakkhana thul hamza teh liaqat pur dest r y khan please tell us that why woman watan card have not been made. please help us thank you,murad mae zauja khuda baksh basti ahmmad yar bakhshu bhattar dakkhana thul hamza teh liaqat pur dest r y khan aap hamen yeh bataen keh ham aurton k watan card kiyon nahen bane please hamari madad kijye shukria,direct,pakistan_floods,test,Irrelevant,murad mae zauja khuda baksh basti ahmmad yar bakhshu bhattar dakkhana thul hamza teh liaqat pur dest r y khan please tell us that why woman watan card have not been made. please help us thank you,195,37,Resource Requests,False
14339,WHy did watancard did not received at?,AbhiTakMaara WatanCard KionJari Nahin Huwa?,direct,pakistan_floods,test,Irrelevant,why did watancard did not received at?,38,7,Resource Requests,False
24549,The camps have nearly doubled in size during this time and have become severely overcrowded.,,news,,test,Irrelevant,the camps have nearly doubled in size during this time and have become severely overcrowded.,92,15,Situational Awareness,False
24559,In the a nearby industrial city of Harbin around 400 soldiers were observed near the town centre working feverishly with heavy earthmoving equipment in an attempt to plug a dike.But this daily routine came to an end after Sadhana Forest drilled a borehole from which water is now pumped using green energy - a combined windmill and solar energy system.,,news,,test,Irrelevant,in the a nearby industrial city of harbin around 400 soldiers were observed near the town centre working feverishly with heavy earthmoving equipment in an attempt to plug a dike.but this daily routine came to an end after sadhana forest drilled a borehole from which water is now pumped using green energy - a combined windmill and solar energy system.,352,60,Situational Awareness,False
17179,"Researchers attribute an increase in landslides over the past 15 years to roads rashly cut into unstable slopes, heavy rains falling on deforested land and tectonic shifts in the relatively young Himalayan mountain ridge.",,news,,test,Irrelevant,"researchers attribute an increase in landslides over the past 15 years to roads rashly cut into unstable slopes, heavy rains falling on deforested land and tectonic shifts in the relatively young himalayan mountain ridge.",221,34,Situational Awareness,False
13039,"clothing ( winter coats ) , non-perishable food , hygiene products , etc .",,direct,usa_sandy,test,Irrelevant,"clothing winter coats , non-perishable food , hygiene products , etc .",70,12,Resource Requests,False
17239,"However, on the whole, the soil has a much less picturesque quality; when grassland is burned off to make room for agriculture and trees are cut down for fuel or timber, this red earth foundation can suddenly collapse, creating deep gullies.",,news,,test,Irrelevant,"however, on the whole, the soil has a much less picturesque quality when grassland is burned off to make room for agriculture and trees are cut down for fuel or timber, this red earth foundation can suddenly collapse, creating deep gullies.",240,41,Situational Awareness,False
24599,Family Charitable Foundation will support IOCC's aid projects in Russia by creating a matching gift program.,,news,,test,Irrelevant,family charitable foundation will support iocc's aid projects in russia by creating a matching gift program.,108,16,Situational Awareness,False
24629,"Her two daughters stay at home cooking, washing utensils and fetching water. """,,news,,test,Irrelevant,"her two daughters stay at home cooking, washing utensils and fetching water.",76,12,Critical Rescue,False
24639,He recovered with antibiotic therapy.,,news,,test,Irrelevant,he recovered with antibiotic therapy.,37,5,Volunteering and Donations,False
24689,"In Pyongyang, electricity is unreliable with power surges and frequent cuts.",,news,,test,Irrelevant,"in pyongyang, electricity is unreliable with power surges and frequent cuts.",76,11,Situational Awareness,False
24779,"Shelter materials (thick polyesters) are being distributed to 18,000 households.",,news,,test,Irrelevant,"shelter materials thick polyesters are being distributed to 18,000 households.",78,10,Situational Awareness,False
17359,The LPMB have sent off three airplanes flying 9 hour 14 minutes for rain enhancement.,,news,,test,Irrelevant,the lpmb have sent off three airplanes flying 9 hour 14 minutes for rain enhancement.,85,15,Critical Rescue,False
24779,"Shelter materials (thick polyesters) are being distributed to 18,000 households.",,news,,test,Irrelevant,"shelter materials thick polyesters are being distributed to 18,000 households.",78,10,Situational Awareness,False
24779,"Shelter materials (thick polyesters) are being distributed to 18,000 households.",,news,,test,Irrelevant,"shelter materials thick polyesters are being distributed to 18,000 households.",78,10,Situational Awareness,False
24819,Businesses and charitable trusts contributed Â¬Â¨Â¬Â£50 million.,,news,,test,Irrelevant,businesses and charitable trusts contributed â â â â 50 million.,64,11,Situational Awareness,False
15739,Local administrative bodies are trained to quickly issue alerts and evacuation orders and distribute food and blankets at shelters.,,news,,test,Irrelevant,local administrative bodies are trained to quickly issue alerts and evacuation orders and distribute food and blankets at shelters.,131,19,Critical Rescue,False
15769,"PWJ will target 30 villages in Ingapu Township and plan to distribute equipment/tools for cleaning and repairing damaged houses, repair and improve water/sanitation facilities (wells, latrines, water filtering systems, etc.), install ceramic water filters at schools, and repair and furnish school buildings.",,news,,test,Irrelevant,"pwj will target 30 villages in ingapu township and plan to distribute equipment tools for cleaning and repairing damaged houses, repair and improve water sanitation facilities wells, latrines, water filtering systems, etc. , install ceramic water filters at schools, and repair and furnish school buildings.",307,45,Volunteering and Donations,False
